EVENT; TIME; ARG1; ARG2
Player_1_Right_Foot_Pos; 42.4037; 861; 1120
Player_1_Head_Pos; 42.435; 1044; 756
Player_1_Torso_Pos; 42.435; 1050; 949
Player_1_Left_Hand_Pos; 42.435; 577; 975
Player_1_Right_Hand_Pos; 42.435; 882; 1071
Player_1_Left_Foot_Pos; 42.435; 866; 1015
Player_1_Right_Foot_Pos; 42.435; 882; 1071
Player_1_Head_Pos; 42.4653; 1034; 796
Player_1_Torso_Pos; 42.4653; 1050; 988
Player_1_Left_Hand_Pos; 42.4653; 535; 1001
Player_1_Right_Hand_Pos; 42.4653; 882; 931
Player_1_Left_Foot_Pos; 42.4653; 892; 1054
Player_1_Right_Foot_Pos; 42.4653; 882; 931
Player_1_Head_Pos; 42.5317; 1034; 796
Player_1_Torso_Pos; 42.5317; 1050; 988
Player_1_Left_Hand_Pos; 42.5317; 535; 1001
Player_1_Right_Hand_Pos; 42.5317; 876; 927
Player_1_Left_Foot_Pos; 42.5317; 887; 1028
Player_1_Right_Foot_Pos; 42.5317; 876; 927
Player_1_Head_Pos; 42.5694; 1029; 787
Player_1_Torso_Pos; 42.5694; 1039; 936
Player_1_Left_Hand_Pos; 42.5694; 525; 997
Player_1_Right_Hand_Pos; 42.5694; 924; 875
Player_1_Left_Foot_Pos; 42.5694; 1044; 1811
Player_1_Right_Foot_Pos; 42.5694; 924; 875
Player_1_Head_Pos; 42.6328; 1013; 625
Player_1_Torso_Pos; 42.6328; 1039; 888
Player_1_Left_Hand_Pos; 42.6328; 525; 866
Player_1_Right_Hand_Pos; 42.6328; 1144; 927
Player_1_Left_Foot_Pos; 42.6328; 908; 866
Player_1_Right_Foot_Pos; 42.6328; 1144; 927
Player_1_Head_Pos; 42.6725; 1029; 787
Player_1_Torso_Pos; 42.6725; 0; 0
Player_1_Left_Hand_Pos; 42.6725; 535; 993
Player_1_Right_Hand_Pos; 42.6725; 1176; 1102
Player_1_Left_Foot_Pos; 42.6725; 1081; 481
Player_1_Right_Foot_Pos; 42.6725; 1176; 1102
Player_1_Head_Pos; 42.7035; 1013; 621
Player_1_Torso_Pos; 42.7035; 1034; 883
Player_1_Left_Hand_Pos; 42.7035; 525; 861
Player_1_Right_Hand_Pos; 42.7035; 1149; 936
Player_1_Left_Foot_Pos; 42.7035; 908; 861
Player_1_Right_Foot_Pos; 42.7035; 1149; 936
Player_1_Head_Pos; 42.7676; 1034; 796
Player_1_Torso_Pos; 42.7676; 1055; 988
Player_1_Left_Hand_Pos; 42.7676; 519; 1006
Player_1_Right_Hand_Pos; 42.7676; 1165; 993
Player_1_Left_Foot_Pos; 42.7676; 876; 630
Player_1_Right_Foot_Pos; 42.7676; 1165; 993
Player_1_Head_Pos; 42.8007; 1013; 621
Player_1_Torso_Pos; 42.8007; 1023; 888
Player_1_Left_Hand_Pos; 42.8007; 525; 861
Player_1_Right_Hand_Pos; 42.8007; 1149; 931
Player_1_Left_Foot_Pos; 42.8007; 714; 551
Player_1_Right_Foot_Pos; 42.8007; 1149; 931
Player_1_Head_Pos; 42.8334; 1018; 621
Player_1_Torso_Pos; 42.8334; 1044; 883
Player_1_Left_Hand_Pos; 42.8334; 525; 861
Player_1_Right_Hand_Pos; 42.8334; 1149; 931
Player_1_Left_Foot_Pos; 42.8334; 824; 358
Player_1_Right_Foot_Pos; 42.8334; 1149; 931
Player_1_Head_Pos; 42.8684; 1018; 621
Player_1_Torso_Pos; 42.8684; 1023; 835
Player_1_Left_Hand_Pos; 42.8684; 525; 861
Player_1_Right_Hand_Pos; 42.8684; 1149; 936
Player_1_Left_Foot_Pos; 42.8684; 840; 1360
Player_1_Right_Foot_Pos; 42.8684; 1149; 936
Player_1_Head_Pos; 42.9024; 1018; 621
Player_1_Torso_Pos; 42.9024; 1034; 883
Player_1_Left_Hand_Pos; 42.9024; 525; 861
Player_1_Right_Hand_Pos; 42.9024; 1149; 931
Player_1_Left_Foot_Pos; 42.9024; 845; 341
Player_1_Right_Foot_Pos; 42.9024; 1149; 931
Player_1_Head_Pos; 42.9409; 1018; 700
Player_1_Torso_Pos; 42.9409; 1050; 910
Player_1_Left_Hand_Pos; 42.9409; 540; 923
Player_1_Right_Hand_Pos; 42.9409; 1097; 1023
Player_1_Left_Foot_Pos; 42.9409; 834; 1299
Player_1_Right_Foot_Pos; 42.9409; 1097; 1023
Player_1_Head_Pos; 42.9715; 1013; 700
Player_1_Torso_Pos; 42.9715; 1044; 910
Player_1_Left_Hand_Pos; 42.9715; 540; 923
Player_1_Right_Hand_Pos; 42.9715; 1097; 1028
Player_1_Left_Foot_Pos; 42.9715; 829; 1295
Player_1_Right_Foot_Pos; 42.9715; 1097; 1028
Player_1_Head_Pos; 43.0358; 1013; 700
Player_1_Torso_Pos; 43.0358; 1029; 910
Player_1_Left_Hand_Pos; 43.0358; 540; 927
Player_1_Right_Hand_Pos; 43.0358; 1097; 1028
Player_1_Left_Foot_Pos; 43.0358; 787; 1316
Player_1_Right_Foot_Pos; 43.0358; 1097; 1028
Player_1_Head_Pos; 43.0694; 1013; 700
Player_1_Torso_Pos; 43.0694; 1029; 910
Player_1_Left_Hand_Pos; 43.0694; 540; 927
Player_1_Right_Hand_Pos; 43.0694; 1086; 1041
Player_1_Left_Foot_Pos; 43.0694; 792; 1312
Player_1_Right_Foot_Pos; 43.0694; 1086; 1041
Player_1_Head_Pos; 43.1363; 1013; 700
Player_1_Torso_Pos; 43.1363; 1018; 870
Player_1_Left_Hand_Pos; 43.1363; 540; 927
Player_1_Right_Hand_Pos; 43.1363; 1086; 1041
Player_1_Left_Foot_Pos; 43.1363; 918; 1120
Player_1_Right_Foot_Pos; 43.1363; 1086; 1041
Player_1_Head_Pos; 43.1691; 1013; 700
Player_1_Torso_Pos; 43.1691; 1018; 870
Player_1_Left_Hand_Pos; 43.1691; 540; 927
Player_1_Right_Hand_Pos; 43.1691; 1086; 1041
Player_1_Left_Foot_Pos; 43.1691; 918; 1120
Player_1_Right_Foot_Pos; 43.1691; 1086; 1041
Player_1_Head_Pos; 43.202; 1013; 700
Player_1_Torso_Pos; 43.202; 1050; 901
Player_1_Left_Hand_Pos; 43.202; 540; 927
Player_1_Right_Hand_Pos; 43.202; 1097; 1019
Player_1_Left_Foot_Pos; 43.202; 845; 1312
Player_1_Right_Foot_Pos; 43.202; 1097; 1019
Player_1_Head_Pos; 43.2341; 1039; 783
Player_1_Torso_Pos; 43.2341; 1039; 870
Player_1_Left_Hand_Pos; 43.2341; 535; 993
Player_1_Right_Hand_Pos; 43.2341; 1134; 1141
Player_1_Left_Foot_Pos; 43.2341; 908; 1159
Player_1_Right_Foot_Pos; 43.2341; 1134; 1141
Player_1_Head_Pos; 43.2704; 1013; 695
Player_1_Torso_Pos; 43.2704; 1029; 870
Player_1_Left_Hand_Pos; 43.2704; 540; 923
Player_1_Right_Hand_Pos; 43.2704; 1097; 1019
Player_1_Left_Foot_Pos; 43.2704; 908; 1015
Player_1_Right_Foot_Pos; 43.2704; 1097; 1019
Player_1_Head_Pos; 43.3019; 1013; 695
Player_1_Torso_Pos; 43.3019; 1039; 936
Player_1_Left_Hand_Pos; 43.3019; 540; 923
Player_1_Right_Hand_Pos; 43.3019; 1086; 875
Player_1_Left_Foot_Pos; 43.3019; 404; 914
Player_1_Right_Foot_Pos; 43.3019; 1086; 875
Player_1_Head_Pos; 43.3372; 1013; 700
Player_1_Torso_Pos; 43.3372; 1023; 879
Player_1_Left_Hand_Pos; 43.3372; 540; 927
Player_1_Right_Hand_Pos; 43.3372; 1086; 875
Player_1_Left_Foot_Pos; 43.3372; 950; 1220
Player_1_Right_Foot_Pos; 43.3372; 1086; 875
Player_1_Head_Pos; 43.43; 1013; 700
Player_1_Torso_Pos; 43.43; 1023; 866
Player_1_Left_Hand_Pos; 43.43; 540; 927
Player_1_Right_Hand_Pos; 43.43; 1086; 1041
Player_1_Left_Foot_Pos; 43.43; 897; 1163
Player_1_Right_Foot_Pos; 43.43; 1086; 1041
Player_1_Head_Pos; 43.4696; 1018; 730
Player_1_Torso_Pos; 43.4696; 1039; 901
Player_1_Left_Hand_Pos; 43.4696; 540; 927
Player_1_Right_Hand_Pos; 43.4696; 1086; 1041
Player_1_Left_Foot_Pos; 43.4696; 834; 1308
Player_1_Right_Foot_Pos; 43.4696; 1086; 1041
Player_1_Head_Pos; 43.4894; 1018; 730
Player_1_Torso_Pos; 43.4894; 1023; 875
Player_1_Left_Hand_Pos; 43.4894; 540; 927
Player_1_Right_Hand_Pos; 43.4894; 1086; 1041
Player_1_Left_Foot_Pos; 43.4894; 918; 1120
Player_1_Right_Foot_Pos; 43.4894; 1086; 1041
Player_1_Head_Pos; 43.5359; 1018; 730
Player_1_Torso_Pos; 43.5359; 1039; 914
Player_1_Left_Hand_Pos; 43.5359; 540; 927
Player_1_Right_Hand_Pos; 43.5359; 1086; 1041
Player_1_Left_Foot_Pos; 43.5359; 404; 914
Player_1_Right_Foot_Pos; 43.5359; 1086; 1041
Player_1_Head_Pos; 43.5548; 1018; 730
Player_1_Torso_Pos; 43.5548; 1039; 914
Player_1_Left_Hand_Pos; 43.5548; 540; 927
Player_1_Right_Hand_Pos; 43.5548; 1086; 1041
Player_1_Left_Foot_Pos; 43.5548; 404; 914
Player_1_Right_Foot_Pos; 43.5548; 1086; 1041
Player_1_Head_Pos; 43.5918; 1018; 730
Player_1_Torso_Pos; 43.5918; 1023; 870
Player_1_Left_Hand_Pos; 43.5918; 540; 927
Player_1_Right_Hand_Pos; 43.5918; 1086; 1041
Player_1_Left_Foot_Pos; 43.5918; 918; 1120
Player_1_Right_Foot_Pos; 43.5918; 1086; 1041
Player_1_Head_Pos; 43.633; 1018; 730
Player_1_Torso_Pos; 43.633; 1018; 875
Player_1_Left_Hand_Pos; 43.633; 540; 927
Player_1_Right_Hand_Pos; 43.633; 1086; 1041
Player_1_Left_Foot_Pos; 43.633; 929; 1133
Player_1_Right_Foot_Pos; 43.633; 1086; 1041
Player_1_Head_Pos; 43.6865; 1018; 730
Player_1_Torso_Pos; 43.6865; 1018; 875
Player_1_Left_Hand_Pos; 43.6865; 540; 927
Player_1_Right_Hand_Pos; 43.6865; 1086; 1041
Player_1_Left_Foot_Pos; 43.6865; 924; 1133
Player_1_Right_Foot_Pos; 43.6865; 1086; 1041
Player_1_Head_Pos; 43.7322; 1018; 730
Player_1_Torso_Pos; 43.7322; 1018; 875
Player_1_Left_Hand_Pos; 43.7322; 540; 927
Player_1_Right_Hand_Pos; 43.7322; 1086; 1041
Player_1_Left_Foot_Pos; 43.7322; 924; 1128
Player_1_Right_Foot_Pos; 43.7322; 1086; 1041
Player_1_Head_Pos; 43.7759; 1018; 730
Player_1_Torso_Pos; 43.7759; 1050; 910
Player_1_Left_Hand_Pos; 43.7759; 540; 927
Player_1_Right_Hand_Pos; 43.7759; 1086; 1041
Player_1_Left_Foot_Pos; 43.7759; 834; 1308
Player_1_Right_Foot_Pos; 43.7759; 1086; 1041
Player_1_Head_Pos; 43.8201; 1018; 730
Player_1_Torso_Pos; 43.8201; 1018; 870
Player_1_Left_Hand_Pos; 43.8201; 540; 927
Player_1_Right_Hand_Pos; 43.8201; 1086; 1041
Player_1_Left_Foot_Pos; 43.8201; 918; 1120
Player_1_Right_Foot_Pos; 43.8201; 1086; 1041
Player_1_Head_Pos; 43.869; 1018; 730
Player_1_Torso_Pos; 43.869; 1018; 870
Player_1_Left_Hand_Pos; 43.869; 540; 927
Player_1_Right_Hand_Pos; 43.869; 1086; 1041
Player_1_Left_Foot_Pos; 43.869; 918; 1124
Player_1_Right_Foot_Pos; 43.869; 1086; 1041
Player_1_Head_Pos; 43.9316; 1018; 730
Player_1_Torso_Pos; 43.9316; 1018; 870
Player_1_Left_Hand_Pos; 43.9316; 540; 927
Player_1_Right_Hand_Pos; 43.9316; 1086; 1041
Player_1_Left_Foot_Pos; 43.9316; 918; 1124
Player_1_Right_Foot_Pos; 43.9316; 1086; 1041
Player_1_Head_Pos; 43.9428; 1018; 735
Player_1_Torso_Pos; 43.9428; 1023; 861
Player_1_Left_Hand_Pos; 43.9428; 540; 927
Player_1_Right_Hand_Pos; 43.9428; 1081; 1045
Player_1_Left_Foot_Pos; 43.9428; 897; 1159
Player_1_Right_Foot_Pos; 43.9428; 1081; 1045
Player_1_Head_Pos; 43.9853; 1018; 735
Player_1_Torso_Pos; 43.9853; 1023; 866
Player_1_Left_Hand_Pos; 43.9853; 540; 927
Player_1_Right_Hand_Pos; 43.9853; 1086; 1041
Player_1_Left_Foot_Pos; 43.9853; 908; 1141
Player_1_Right_Foot_Pos; 43.9853; 1086; 1041
Player_1_Head_Pos; 44.0251; 1018; 735
Player_1_Torso_Pos; 44.0251; 1023; 866
Player_1_Left_Hand_Pos; 44.0251; 540; 927
Player_1_Right_Hand_Pos; 44.0251; 1081; 1041
Player_1_Left_Foot_Pos; 44.0251; 913; 1137
Player_1_Right_Foot_Pos; 44.0251; 1081; 1041
Player_1_Head_Pos; 44.0717; 1018; 730
Player_1_Torso_Pos; 44.0717; 1044; 901
Player_1_Left_Hand_Pos; 44.0717; 540; 927
Player_1_Right_Hand_Pos; 44.0717; 1081; 1041
Player_1_Left_Foot_Pos; 44.0717; 840; 1330
Player_1_Right_Foot_Pos; 44.0717; 1081; 1041
Player_1_Head_Pos; 44.1193; 1018; 730
Player_1_Torso_Pos; 44.1193; 1018; 870
Player_1_Left_Hand_Pos; 44.1193; 540; 927
Player_1_Right_Hand_Pos; 44.1193; 1081; 1041
Player_1_Left_Foot_Pos; 44.1193; 918; 1133
Player_1_Right_Foot_Pos; 44.1193; 1081; 1041
Player_1_Head_Pos; 44.1539; 1018; 730
Player_1_Torso_Pos; 44.1539; 1039; 896
Player_1_Left_Hand_Pos; 44.1539; 540; 927
Player_1_Right_Hand_Pos; 44.1539; 1081; 1041
Player_1_Left_Foot_Pos; 44.1539; 840; 1316
Player_1_Right_Foot_Pos; 44.1539; 1081; 1041
Player_1_Head_Pos; 44.1922; 1044; 818
Player_1_Torso_Pos; 44.1922; 1029; 879
Player_1_Left_Hand_Pos; 44.1922; 530; 993
Player_1_Right_Hand_Pos; 44.1922; 1118; 1150
Player_1_Left_Foot_Pos; 44.1922; 934; 1159
Player_1_Right_Foot_Pos; 44.1922; 1118; 1150
Player_1_Head_Pos; 44.2603; 1023; 739
Player_1_Torso_Pos; 44.2603; 1039; 914
Player_1_Left_Hand_Pos; 44.2603; 546; 936
Player_1_Right_Hand_Pos; 44.2603; 1086; 1050
Player_1_Left_Foot_Pos; 44.2603; 404; 914
Player_1_Right_Foot_Pos; 44.2603; 1086; 1050
Player_1_Head_Pos; 44.2913; 1023; 739
Player_1_Torso_Pos; 44.2913; 1018; 870
Player_1_Left_Hand_Pos; 44.2913; 546; 936
Player_1_Right_Hand_Pos; 44.2913; 1086; 1050
Player_1_Left_Foot_Pos; 44.2913; 918; 1124
Player_1_Right_Foot_Pos; 44.2913; 1086; 1050
Player_1_Head_Pos; 44.3199; 1018; 735
Player_1_Torso_Pos; 44.3199; 1023; 879
Player_1_Left_Hand_Pos; 44.3199; 540; 931
Player_1_Right_Hand_Pos; 44.3199; 1086; 1045
Player_1_Left_Foot_Pos; 44.3199; 918; 1006
Player_1_Right_Foot_Pos; 44.3199; 1086; 1045
Player_1_Head_Pos; 44.3525; 1018; 735
Player_1_Torso_Pos; 44.3525; 1023; 875
Player_1_Left_Hand_Pos; 44.3525; 540; 927
Player_1_Right_Hand_Pos; 44.3525; 1086; 1041
Player_1_Left_Foot_Pos; 44.3525; 897; 1150
Player_1_Right_Foot_Pos; 44.3525; 1086; 1041
Player_1_Head_Pos; 44.387; 1018; 730
Player_1_Torso_Pos; 44.387; 1023; 875
Player_1_Left_Hand_Pos; 44.387; 540; 927
Player_1_Right_Hand_Pos; 44.387; 1086; 1041
Player_1_Left_Foot_Pos; 44.387; 913; 1124
Player_1_Right_Foot_Pos; 44.387; 1086; 1041
Player_1_Head_Pos; 44.4029; 1018; 730
Player_1_Torso_Pos; 44.4029; 1044; 905
Player_1_Left_Hand_Pos; 44.4029; 540; 927
Player_1_Right_Hand_Pos; 44.4029; 1086; 1041
Player_1_Left_Foot_Pos; 44.4029; 845; 1365
Player_1_Right_Foot_Pos; 44.4029; 1086; 1041
Player_1_Head_Pos; 44.4742; 1018; 730
Player_1_Torso_Pos; 44.4742; 1023; 857
Player_1_Left_Hand_Pos; 44.4742; 540; 927
Player_1_Right_Hand_Pos; 44.4742; 1086; 1041
Player_1_Left_Foot_Pos; 44.4742; 903; 1146
Player_1_Right_Foot_Pos; 44.4742; 1086; 1041
Player_1_Head_Pos; 44.504; 1018; 730
Player_1_Torso_Pos; 44.504; 1044; 910
Player_1_Left_Hand_Pos; 44.504; 540; 927
Player_1_Right_Hand_Pos; 44.504; 1086; 1041
Player_1_Left_Foot_Pos; 44.504; 829; 1308
Player_1_Right_Foot_Pos; 44.504; 1086; 1041
Player_1_Head_Pos; 44.538; 1018; 730
Player_1_Torso_Pos; 44.538; 1023; 861
Player_1_Left_Hand_Pos; 44.538; 540; 927
Player_1_Right_Hand_Pos; 44.538; 1086; 1041
Player_1_Left_Foot_Pos; 44.538; 903; 1146
Player_1_Right_Foot_Pos; 44.538; 1086; 1041
Player_1_Head_Pos; 44.6104; 1018; 730
Player_1_Torso_Pos; 44.6104; 1044; 905
Player_1_Left_Hand_Pos; 44.6104; 540; 927
Player_1_Right_Hand_Pos; 44.6104; 1086; 1041
Player_1_Left_Foot_Pos; 44.6104; 840; 1325
Player_1_Right_Foot_Pos; 44.6104; 1086; 1041
Player_1_Head_Pos; 44.6464; 1018; 730
Player_1_Torso_Pos; 44.6464; 1039; 914
Player_1_Left_Hand_Pos; 44.6464; 540; 927
Player_1_Right_Hand_Pos; 44.6464; 1086; 1041
Player_1_Left_Foot_Pos; 44.6464; 834; 1321
Player_1_Right_Foot_Pos; 44.6464; 1086; 1041
Player_1_Head_Pos; 44.6717; 1018; 730
Player_1_Torso_Pos; 44.6717; 1039; 936
Player_1_Left_Hand_Pos; 44.6717; 540; 927
Player_1_Right_Hand_Pos; 44.6717; 1086; 1041
Player_1_Left_Foot_Pos; 44.6717; 246; 555
Player_1_Right_Foot_Pos; 44.6717; 1086; 1041
Player_1_Head_Pos; 44.7078; 1018; 730
Player_1_Torso_Pos; 44.7078; 1023; 870
Player_1_Left_Hand_Pos; 44.7078; 540; 927
Player_1_Right_Hand_Pos; 44.7078; 1081; 1041
Player_1_Left_Foot_Pos; 44.7078; 918; 1128
Player_1_Right_Foot_Pos; 44.7078; 1081; 1041
Player_1_Head_Pos; 44.7375; 1018; 730
Player_1_Torso_Pos; 44.7375; 1018; 870
Player_1_Left_Hand_Pos; 44.7375; 540; 927
Player_1_Right_Hand_Pos; 44.7375; 1081; 1041
Player_1_Left_Foot_Pos; 44.7375; 918; 1128
Player_1_Right_Foot_Pos; 44.7375; 1081; 1041
Player_1_Head_Pos; 44.772; 1018; 730
Player_1_Torso_Pos; 44.772; 1050; 901
Player_1_Left_Hand_Pos; 44.772; 540; 927
Player_1_Right_Hand_Pos; 44.772; 1081; 1041
Player_1_Left_Foot_Pos; 44.772; 824; 1312
Player_1_Right_Foot_Pos; 44.772; 1081; 1041
Player_1_Head_Pos; 44.8386; 1018; 730
Player_1_Torso_Pos; 44.8386; 1039; 905
Player_1_Left_Hand_Pos; 44.8386; 535; 927
Player_1_Right_Hand_Pos; 44.8386; 1081; 1041
Player_1_Left_Foot_Pos; 44.8386; 834; 1325
Player_1_Right_Foot_Pos; 44.8386; 1081; 1041
Player_1_Head_Pos; 44.8756; 1018; 730
Player_1_Torso_Pos; 44.8756; 1023; 875
Player_1_Left_Hand_Pos; 44.8756; 535; 927
Player_1_Right_Hand_Pos; 44.8756; 1081; 1041
Player_1_Left_Foot_Pos; 44.8756; 924; 1141
Player_1_Right_Foot_Pos; 44.8756; 1081; 1041
Player_1_Head_Pos; 44.9381; 1018; 730
Player_1_Torso_Pos; 44.9381; 1023; 875
Player_1_Left_Hand_Pos; 44.9381; 535; 927
Player_1_Right_Hand_Pos; 44.9381; 1081; 1041
Player_1_Left_Foot_Pos; 44.9381; 918; 1137
Player_1_Right_Foot_Pos; 44.9381; 1081; 1041
Player_1_Head_Pos; 45.0311; 1018; 730
Player_1_Torso_Pos; 45.0311; 1023; 875
Player_1_Left_Hand_Pos; 45.0311; 535; 927
Player_1_Right_Hand_Pos; 45.0311; 1081; 1041
Player_1_Left_Foot_Pos; 45.0311; 918; 1137
Player_1_Right_Foot_Pos; 45.0311; 1081; 1041
Player_1_Head_Pos; 45.0738; 1050; 813
Player_1_Torso_Pos; 45.0738; 1055; 984
Player_1_Left_Hand_Pos; 45.0738; 530; 993
Player_1_Right_Hand_Pos; 45.0738; 1118; 1150
Player_1_Left_Foot_Pos; 45.0738; 404; 914
Player_1_Right_Foot_Pos; 45.0738; 1118; 1150
Player_1_Head_Pos; 45.1057; 1018; 726
Player_1_Torso_Pos; 45.1057; 1044; 945
Player_1_Left_Hand_Pos; 45.1057; 535; 923
Player_1_Right_Hand_Pos; 45.1057; 1086; 1036
Player_1_Left_Foot_Pos; 45.1057; 404; 914
Player_1_Right_Foot_Pos; 45.1057; 1086; 1036
Player_1_Head_Pos; 45.1418; 1018; 726
Player_1_Torso_Pos; 45.1418; 1044; 927
Player_1_Left_Hand_Pos; 45.1418; 535; 923
Player_1_Right_Hand_Pos; 45.1418; 1086; 1036
Player_1_Left_Foot_Pos; 45.1418; 320; 853
Player_1_Right_Foot_Pos; 45.1418; 1086; 1036
Player_1_Head_Pos; 45.2421; 1018; 726
Player_1_Torso_Pos; 45.2421; 1044; 927
Player_1_Left_Hand_Pos; 45.2421; 535; 923
Player_1_Right_Hand_Pos; 45.2421; 1086; 1036
Player_1_Left_Foot_Pos; 45.2421; 404; 914
Player_1_Right_Foot_Pos; 45.2421; 1086; 1036
Player_1_Head_Pos; 45.2844; 1018; 726
Player_1_Torso_Pos; 45.2844; 1023; 870
Player_1_Left_Hand_Pos; 45.2844; 535; 923
Player_1_Right_Hand_Pos; 45.2844; 1086; 1036
Player_1_Left_Foot_Pos; 45.2844; 1134; 1426
Player_1_Right_Foot_Pos; 45.2844; 1086; 1036
Player_1_Head_Pos; 45.3093; 1018; 726
Player_1_Torso_Pos; 45.3093; 1050; 905
Player_1_Left_Hand_Pos; 45.3093; 535; 923
Player_1_Right_Hand_Pos; 45.3093; 1086; 1036
Player_1_Left_Foot_Pos; 45.3093; 1328; 2086
Player_1_Right_Foot_Pos; 45.3093; 1086; 1036
Player_1_Head_Pos; 45.6184; 1018; 726
Player_1_Torso_Pos; 45.6184; 1050; 905
Player_1_Left_Hand_Pos; 45.6184; 535; 923
Player_1_Right_Hand_Pos; 45.6184; 1086; 1036
Player_1_Left_Foot_Pos; 45.6184; 1338; 2078
Player_1_Right_Foot_Pos; 45.6184; 1086; 1036
Player_1_Head_Pos; 45.6373; 1050; 818
Player_1_Torso_Pos; 45.6373; 1055; 962
Player_1_Left_Hand_Pos; 45.6373; 530; 997
Player_1_Right_Hand_Pos; 45.6373; 1118; 1155
Player_1_Left_Foot_Pos; 45.6373; 341; 420
Player_1_Right_Foot_Pos; 45.6373; 1118; 1155
Player_1_Head_Pos; 45.6707; 1023; 726
Player_1_Torso_Pos; 45.6707; 1044; 905
Player_1_Left_Hand_Pos; 45.6707; 535; 923
Player_1_Right_Hand_Pos; 45.6707; 1086; 1036
Player_1_Left_Foot_Pos; 45.6707; 1386; 2047
Player_1_Right_Foot_Pos; 45.6707; 1086; 1036
Player_1_Head_Pos; 45.702; 1023; 726
Player_1_Torso_Pos; 45.702; 1018; 870
Player_1_Left_Hand_Pos; 45.702; 535; 923
Player_1_Right_Hand_Pos; 45.702; 1086; 1036
Player_1_Left_Foot_Pos; 45.702; 1144; 1448
Player_1_Right_Foot_Pos; 45.702; 1086; 1036
Player_1_Head_Pos; 45.7365; 1023; 726
Player_1_Torso_Pos; 45.7365; 1044; 905
Player_1_Left_Hand_Pos; 45.7365; 535; 923
Player_1_Right_Hand_Pos; 45.7365; 1086; 1036
Player_1_Left_Foot_Pos; 45.7365; 1375; 2060
Player_1_Right_Foot_Pos; 45.7365; 1086; 1036
Player_1_Head_Pos; 45.7787; 1023; 726
Player_1_Torso_Pos; 45.7787; 1039; 936
Player_1_Left_Hand_Pos; 45.7787; 535; 923
Player_1_Right_Hand_Pos; 45.7787; 1086; 1036
Player_1_Left_Foot_Pos; 45.7787; 220; 476
Player_1_Right_Foot_Pos; 45.7787; 1086; 1036
Player_1_Head_Pos; 45.8157; 1044; 818
Player_1_Torso_Pos; 45.8157; 1029; 875
Player_1_Left_Hand_Pos; 45.8157; 530; 997
Player_1_Right_Hand_Pos; 45.8157; 1113; 1150
Player_1_Left_Foot_Pos; 45.8157; 1144; 1435
Player_1_Right_Foot_Pos; 45.8157; 1113; 1150
Player_1_Head_Pos; 45.8436; 1018; 730
Player_1_Torso_Pos; 45.8436; 1023; 875
Player_1_Left_Hand_Pos; 45.8436; 535; 927
Player_1_Right_Hand_Pos; 45.8436; 1081; 1041
Player_1_Left_Foot_Pos; 45.8436; 1128; 1347
Player_1_Right_Foot_Pos; 45.8436; 1081; 1041
Player_1_Head_Pos; 45.8697; 1018; 730
Player_1_Torso_Pos; 45.8697; 1023; 875
Player_1_Left_Hand_Pos; 45.8697; 535; 927
Player_1_Right_Hand_Pos; 45.8697; 1081; 1041
Player_1_Left_Foot_Pos; 45.8697; 1128; 1369
Player_1_Right_Foot_Pos; 45.8697; 1081; 1041
Player_1_Head_Pos; 45.9021; 1018; 730
Player_1_Torso_Pos; 45.9021; 1034; 901
Player_1_Left_Hand_Pos; 45.9021; 535; 927
Player_1_Right_Hand_Pos; 45.9021; 1081; 1041
Player_1_Left_Foot_Pos; 45.9021; 320; 402
Player_1_Right_Foot_Pos; 45.9021; 1081; 1041
Player_1_Head_Pos; 45.939; 1018; 730
Player_1_Torso_Pos; 45.939; 1018; 879
Player_1_Left_Hand_Pos; 45.939; 535; 927
Player_1_Right_Hand_Pos; 45.939; 1081; 1041
Player_1_Left_Foot_Pos; 45.939; 1107; 1513
Player_1_Right_Foot_Pos; 45.939; 1081; 1041
Player_1_Head_Pos; 45.9691; 1018; 730
Player_1_Torso_Pos; 45.9691; 1044; 896
Player_1_Left_Hand_Pos; 45.9691; 535; 927
Player_1_Right_Hand_Pos; 45.9691; 1081; 1036
Player_1_Left_Foot_Pos; 45.9691; 1386; 2135
Player_1_Right_Foot_Pos; 45.9691; 1081; 1036
Player_1_Head_Pos; 46.0026; 1018; 730
Player_1_Torso_Pos; 46.0026; 1044; 896
Player_1_Left_Hand_Pos; 46.0026; 535; 927
Player_1_Right_Hand_Pos; 46.0026; 1081; 1036
Player_1_Left_Foot_Pos; 46.0026; 1386; 2126
Player_1_Right_Foot_Pos; 46.0026; 1081; 1036
Player_1_Head_Pos; 46.0735; 1050; 813
Player_1_Torso_Pos; 46.0735; 1081; 1045
Player_1_Left_Hand_Pos; 46.0735; 530; 997
Player_1_Right_Hand_Pos; 46.0735; 1118; 1150
Player_1_Left_Foot_Pos; 46.0735; 1275; 1977
Player_1_Right_Foot_Pos; 46.0735; 1118; 1150
Player_1_Head_Pos; 46.1392; 1018; 726
Player_1_Torso_Pos; 46.1392; 1034; 896
Player_1_Left_Hand_Pos; 46.1392; 535; 923
Player_1_Right_Hand_Pos; 46.1392; 1086; 1036
Player_1_Left_Foot_Pos; 46.1392; 341; 380
Player_1_Right_Foot_Pos; 46.1392; 1086; 1036
Player_1_Head_Pos; 46.2093; 1018; 726
Player_1_Torso_Pos; 46.2093; 1018; 870
Player_1_Left_Hand_Pos; 46.2093; 535; 923
