EVENT; TIME; ARG1; ARG2
Player_1_Right_Foot_Pos; 62.0125; 981; 494
Player_1_Head_Pos; 62.0347; 803; 253
Player_1_Torso_Pos; 62.0347; 761; 735
Player_1_Left_Hand_Pos; 62.0347; 288; 774
Player_1_Right_Hand_Pos; 62.0347; 981; 494
Player_1_Left_Foot_Pos; 62.0347; 472; 958
Player_1_Right_Foot_Pos; 62.0347; 981; 494
Player_1_Head_Pos; 62.0672; 803; 253
Player_1_Torso_Pos; 62.0672; 761; 735
Player_1_Left_Hand_Pos; 62.0672; 288; 774
Player_1_Right_Hand_Pos; 62.0672; 981; 494
Player_1_Left_Foot_Pos; 62.0672; 472; 958
Player_1_Right_Foot_Pos; 62.0672; 981; 494
Player_1_Head_Pos; 62.1023; 803; 253
Player_1_Torso_Pos; 62.1023; 761; 735
Player_1_Left_Hand_Pos; 62.1023; 288; 774
Player_1_Right_Hand_Pos; 62.1023; 981; 494
Player_1_Left_Foot_Pos; 62.1023; 472; 958
Player_1_Right_Foot_Pos; 62.1023; 981; 494
Player_1_Head_Pos; 62.1185; 808; 249
Player_1_Torso_Pos; 62.1185; 761; 735
Player_1_Left_Hand_Pos; 62.1185; 241; 927
Player_1_Right_Hand_Pos; 62.1185; 981; 494
Player_1_Left_Foot_Pos; 62.1185; 472; 958
Player_1_Right_Foot_Pos; 62.1185; 981; 494
Player_1_Head_Pos; 62.1897; 803; 249
Player_1_Torso_Pos; 62.1897; 761; 735
Player_1_Left_Hand_Pos; 62.1897; 288; 774
Player_1_Right_Hand_Pos; 62.1897; 981; 494
Player_1_Left_Foot_Pos; 62.1897; 472; 958
Player_1_Right_Foot_Pos; 62.1897; 981; 494
Player_1_Head_Pos; 62.2005; 803; 249
Player_1_Torso_Pos; 62.2005; 761; 735
Player_1_Left_Hand_Pos; 62.2005; 288; 774
Player_1_Right_Hand_Pos; 62.2005; 981; 494
Player_1_Left_Foot_Pos; 62.2005; 472; 958
Player_1_Right_Foot_Pos; 62.2005; 981; 494
Player_1_Head_Pos; 62.2443; 808; 249
Player_1_Torso_Pos; 62.2443; 761; 735
Player_1_Left_Hand_Pos; 62.2443; 288; 774
Player_1_Right_Hand_Pos; 62.2443; 981; 494
Player_1_Left_Foot_Pos; 62.2443; 472; 958
Player_1_Right_Foot_Pos; 62.2443; 981; 494
Player_1_Head_Pos; 62.2526; 808; 249
Player_1_Torso_Pos; 62.2526; 761; 735
Player_1_Left_Hand_Pos; 62.2526; 288; 774
Player_1_Right_Hand_Pos; 62.2526; 981; 494
Player_1_Left_Foot_Pos; 62.2526; 472; 958
Player_1_Right_Foot_Pos; 62.2526; 981; 494
Player_1_Head_Pos; 62.2859; 808; 249
Player_1_Torso_Pos; 62.2859; 761; 735
Player_1_Left_Hand_Pos; 62.2859; 288; 774
Player_1_Right_Hand_Pos; 62.2859; 981; 494
Player_1_Left_Foot_Pos; 62.2859; 472; 958
Player_1_Right_Foot_Pos; 62.2859; 981; 494
Player_1_Head_Pos; 62.319; 803; 249
Player_1_Torso_Pos; 62.319; 761; 735
Player_1_Left_Hand_Pos; 62.319; 288; 774
Player_1_Right_Hand_Pos; 62.319; 981; 494
Player_1_Left_Foot_Pos; 62.319; 472; 958
Player_1_Right_Foot_Pos; 62.319; 981; 494
Player_1_Head_Pos; 62.3517; 803; 253
Player_1_Torso_Pos; 62.3517; 761; 735
Player_1_Left_Hand_Pos; 62.3517; 288; 774
Player_1_Right_Hand_Pos; 62.3517; 981; 494
Player_1_Left_Foot_Pos; 62.3517; 472; 958
Player_1_Right_Foot_Pos; 62.3517; 981; 494
Player_1_Head_Pos; 62.4055; 803; 253
Player_1_Torso_Pos; 62.4055; 761; 735
Player_1_Left_Hand_Pos; 62.4055; 288; 774
Player_1_Right_Hand_Pos; 62.4055; 981; 494
Player_1_Left_Foot_Pos; 62.4055; 472; 958
Player_1_Right_Foot_Pos; 62.4055; 981; 494
Player_1_Head_Pos; 62.4401; 803; 253
Player_1_Torso_Pos; 62.4401; 761; 735
Player_1_Left_Hand_Pos; 62.4401; 241; 927
Player_1_Right_Hand_Pos; 62.4401; 981; 494
Player_1_Left_Foot_Pos; 62.4401; 472; 958
Player_1_Right_Foot_Pos; 62.4401; 981; 494
Player_1_Head_Pos; 62.4693; 803; 253
Player_1_Torso_Pos; 62.4693; 761; 735
Player_1_Left_Hand_Pos; 62.4693; 288; 774
Player_1_Right_Hand_Pos; 62.4693; 981; 494
Player_1_Left_Foot_Pos; 62.4693; 472; 958
Player_1_Right_Foot_Pos; 62.4693; 981; 494
Player_1_Head_Pos; 62.5199; 803; 249
Player_1_Torso_Pos; 62.5199; 761; 735
Player_1_Left_Hand_Pos; 62.5199; 288; 774
Player_1_Right_Hand_Pos; 62.5199; 987; 494
Player_1_Left_Foot_Pos; 62.5199; 472; 958
Player_1_Right_Foot_Pos; 62.5199; 987; 494
Player_1_Head_Pos; 62.5358; 803; 249
Player_1_Torso_Pos; 62.5358; 761; 735
Player_1_Left_Hand_Pos; 62.5358; 288; 774
Player_1_Right_Hand_Pos; 62.5358; 987; 494
Player_1_Left_Foot_Pos; 62.5358; 472; 958
Player_1_Right_Foot_Pos; 62.5358; 987; 494
Player_1_Head_Pos; 62.5896; 808; 249
Player_1_Torso_Pos; 62.5896; 761; 735
Player_1_Left_Hand_Pos; 62.5896; 288; 774
Player_1_Right_Hand_Pos; 62.5896; 987; 494
Player_1_Left_Foot_Pos; 62.5896; 472; 958
Player_1_Right_Foot_Pos; 62.5896; 987; 494
Player_1_Head_Pos; 62.6026; 803; 253
Player_1_Torso_Pos; 62.6026; 761; 735
Player_1_Left_Hand_Pos; 62.6026; 288; 774
Player_1_Right_Hand_Pos; 62.6026; 987; 494
Player_1_Left_Foot_Pos; 62.6026; 472; 958
Player_1_Right_Foot_Pos; 62.6026; 987; 494
Player_1_Head_Pos; 62.6535; 803; 253
Player_1_Torso_Pos; 62.6535; 761; 735
Player_1_Left_Hand_Pos; 62.6535; 288; 774
Player_1_Right_Hand_Pos; 62.6535; 987; 494
Player_1_Left_Foot_Pos; 62.6535; 472; 958
Player_1_Right_Foot_Pos; 62.6535; 987; 494
Player_1_Head_Pos; 62.6712; 803; 253
Player_1_Torso_Pos; 62.6712; 761; 735
Player_1_Left_Hand_Pos; 62.6712; 288; 774
Player_1_Right_Hand_Pos; 62.6712; 987; 494
Player_1_Left_Foot_Pos; 62.6712; 472; 958
Player_1_Right_Foot_Pos; 62.6712; 987; 494
Player_1_Head_Pos; 62.707; 803; 253
Player_1_Torso_Pos; 62.707; 761; 735
Player_1_Left_Hand_Pos; 62.707; 288; 774
Player_1_Right_Hand_Pos; 62.707; 987; 494
Player_1_Left_Foot_Pos; 62.707; 472; 958
Player_1_Right_Foot_Pos; 62.707; 987; 494
Player_1_Head_Pos; 62.7373; 803; 253
Player_1_Torso_Pos; 62.7373; 761; 735
Player_1_Left_Hand_Pos; 62.7373; 288; 774
Player_1_Right_Hand_Pos; 62.7373; 987; 494
Player_1_Left_Foot_Pos; 62.7373; 472; 958
Player_1_Right_Foot_Pos; 62.7373; 987; 494
Player_1_Head_Pos; 62.7864; 803; 249
Player_1_Torso_Pos; 62.7864; 761; 735
Player_1_Left_Hand_Pos; 62.7864; 241; 927
Player_1_Right_Hand_Pos; 62.7864; 987; 494
Player_1_Left_Foot_Pos; 62.7864; 472; 958
Player_1_Right_Foot_Pos; 62.7864; 987; 494
Player_1_Head_Pos; 62.8503; 803; 253
Player_1_Torso_Pos; 62.8503; 761; 735
Player_1_Left_Hand_Pos; 62.8503; 294; 774
Player_1_Right_Hand_Pos; 62.8503; 987; 494
Player_1_Left_Foot_Pos; 62.8503; 472; 958
Player_1_Right_Foot_Pos; 62.8503; 987; 494
Player_1_Head_Pos; 62.8737; 803; 249
Player_1_Torso_Pos; 62.8737; 761; 735
Player_1_Left_Hand_Pos; 62.8737; 288; 774
Player_1_Right_Hand_Pos; 62.8737; 981; 494
Player_1_Left_Foot_Pos; 62.8737; 472; 958
Player_1_Right_Foot_Pos; 62.8737; 981; 494
Player_1_Head_Pos; 62.902; 803; 249
Player_1_Torso_Pos; 62.902; 761; 735
Player_1_Left_Hand_Pos; 62.902; 241; 923
Player_1_Right_Hand_Pos; 62.902; 981; 494
Player_1_Left_Foot_Pos; 62.902; 472; 958
Player_1_Right_Foot_Pos; 62.902; 981; 494
Player_1_Head_Pos; 62.937; 803; 249
Player_1_Torso_Pos; 62.937; 761; 735
Player_1_Left_Hand_Pos; 62.937; 241; 923
Player_1_Right_Hand_Pos; 62.937; 981; 494
Player_1_Left_Foot_Pos; 62.937; 472; 958
Player_1_Right_Foot_Pos; 62.937; 981; 494
Player_1_Head_Pos; 62.9849; 803; 249
Player_1_Torso_Pos; 62.9849; 761; 735
Player_1_Left_Hand_Pos; 62.9849; 246; 923
Player_1_Right_Hand_Pos; 62.9849; 987; 494
Player_1_Left_Foot_Pos; 62.9849; 472; 958
Player_1_Right_Foot_Pos; 62.9849; 987; 494
Player_1_Head_Pos; 63.0201; 803; 249
Player_1_Torso_Pos; 63.0201; 761; 735
Player_1_Left_Hand_Pos; 63.0201; 288; 774
Player_1_Right_Hand_Pos; 63.0201; 987; 494
Player_1_Left_Foot_Pos; 63.0201; 472; 958
Player_1_Right_Foot_Pos; 63.0201; 987; 494
Player_1_Head_Pos; 63.0361; 803; 249
Player_1_Torso_Pos; 63.0361; 761; 735
Player_1_Left_Hand_Pos; 63.0361; 246; 923
Player_1_Right_Hand_Pos; 63.0361; 987; 494
Player_1_Left_Foot_Pos; 63.0361; 477; 966
Player_1_Right_Foot_Pos; 63.0361; 987; 494
Player_1_Head_Pos; 63.0732; 803; 249
Player_1_Torso_Pos; 63.0732; 761; 735
Player_1_Left_Hand_Pos; 63.0732; 288; 774
Player_1_Right_Hand_Pos; 63.0732; 987; 494
Player_1_Left_Foot_Pos; 63.0732; 472; 958
Player_1_Right_Foot_Pos; 63.0732; 987; 494
Player_1_Head_Pos; 63.1025; 803; 249
Player_1_Torso_Pos; 63.1025; 761; 735
Player_1_Left_Hand_Pos; 63.1025; 288; 774
Player_1_Right_Hand_Pos; 63.1025; 987; 494
Player_1_Left_Foot_Pos; 63.1025; 477; 966
Player_1_Right_Foot_Pos; 63.1025; 987; 494
Player_1_Head_Pos; 63.1417; 803; 249
Player_1_Torso_Pos; 63.1417; 761; 735
Player_1_Left_Hand_Pos; 63.1417; 288; 774
Player_1_Right_Hand_Pos; 63.1417; 987; 494
Player_1_Left_Foot_Pos; 63.1417; 472; 958
Player_1_Right_Foot_Pos; 63.1417; 987; 494
Player_1_Head_Pos; 63.1504; 803; 262
Player_1_Torso_Pos; 63.1504; 761; 735
Player_1_Left_Hand_Pos; 63.1504; 246; 923
Player_1_Right_Hand_Pos; 63.1504; 987; 494
Player_1_Left_Foot_Pos; 63.1504; 472; 958
Player_1_Right_Foot_Pos; 63.1504; 987; 494
Player_1_Head_Pos; 63.2073; 803; 258
Player_1_Torso_Pos; 63.2073; 761; 735
Player_1_Left_Hand_Pos; 63.2073; 288; 774
Player_1_Right_Hand_Pos; 63.2073; 987; 494
Player_1_Left_Foot_Pos; 63.2073; 472; 958
Player_1_Right_Foot_Pos; 63.2073; 987; 494
Player_1_Head_Pos; 63.2353; 803; 253
Player_1_Torso_Pos; 63.2353; 761; 735
Player_1_Left_Hand_Pos; 63.2353; 288; 774
Player_1_Right_Hand_Pos; 63.2353; 987; 494
Player_1_Left_Foot_Pos; 63.2353; 472; 958
Player_1_Right_Foot_Pos; 63.2353; 987; 494
Player_1_Head_Pos; 63.2685; 803; 249
Player_1_Torso_Pos; 63.2685; 761; 735
Player_1_Left_Hand_Pos; 63.2685; 288; 774
Player_1_Right_Hand_Pos; 63.2685; 987; 494
Player_1_Left_Foot_Pos; 63.2685; 472; 958
Player_1_Right_Foot_Pos; 63.2685; 987; 494
Player_1_Head_Pos; 63.3024; 803; 249
Player_1_Torso_Pos; 63.3024; 761; 735
Player_1_Left_Hand_Pos; 63.3024; 246; 923
Player_1_Right_Hand_Pos; 63.3024; 987; 494
Player_1_Left_Foot_Pos; 63.3024; 472; 958
Player_1_Right_Foot_Pos; 63.3024; 987; 494
Player_1_Head_Pos; 63.3533; 803; 249
Player_1_Torso_Pos; 63.3533; 761; 735
Player_1_Left_Hand_Pos; 63.3533; 288; 774
Player_1_Right_Hand_Pos; 63.3533; 987; 494
Player_1_Left_Foot_Pos; 63.3533; 472; 958
Player_1_Right_Foot_Pos; 63.3533; 987; 494
Player_1_Head_Pos; 63.3726; 803; 249
Player_1_Torso_Pos; 63.3726; 761; 735
Player_1_Left_Hand_Pos; 63.3726; 288; 774
Player_1_Right_Hand_Pos; 63.3726; 987; 494
Player_1_Left_Foot_Pos; 63.3726; 472; 958
Player_1_Right_Foot_Pos; 63.3726; 987; 494
Player_1_Head_Pos; 63.4091; 803; 249
Player_1_Torso_Pos; 63.4091; 761; 735
Player_1_Left_Hand_Pos; 63.4091; 288; 774
Player_1_Right_Hand_Pos; 63.4091; 987; 490
Player_1_Left_Foot_Pos; 63.4091; 472; 958
Player_1_Right_Foot_Pos; 63.4091; 987; 490
Player_1_Head_Pos; 63.436; 803; 249
Player_1_Torso_Pos; 63.436; 761; 735
Player_1_Left_Hand_Pos; 63.436; 246; 923
Player_1_Right_Hand_Pos; 63.436; 987; 490
Player_1_Left_Foot_Pos; 63.436; 472; 958
Player_1_Right_Foot_Pos; 63.436; 987; 490
Player_1_Head_Pos; 63.4518; 803; 249
Player_1_Torso_Pos; 63.4518; 761; 735
Player_1_Left_Hand_Pos; 63.4518; 246; 923
Player_1_Right_Hand_Pos; 63.4518; 987; 490
Player_1_Left_Foot_Pos; 63.4518; 472; 953
Player_1_Right_Foot_Pos; 63.4518; 987; 490
Player_1_Head_Pos; 63.519; 803; 249
Player_1_Torso_Pos; 63.519; 761; 735
Player_1_Left_Hand_Pos; 63.519; 288; 774
Player_1_Right_Hand_Pos; 63.519; 987; 490
Player_1_Left_Foot_Pos; 63.519; 472; 958
Player_1_Right_Foot_Pos; 63.519; 987; 490
Player_1_Head_Pos; 63.5387; 803; 249
Player_1_Torso_Pos; 63.5387; 761; 735
Player_1_Left_Hand_Pos; 63.5387; 246; 923
Player_1_Right_Hand_Pos; 63.5387; 987; 490
Player_1_Left_Foot_Pos; 63.5387; 472; 958
Player_1_Right_Foot_Pos; 63.5387; 987; 490
Player_1_Head_Pos; 63.5896; 803; 249
Player_1_Torso_Pos; 63.5896; 761; 735
Player_1_Left_Hand_Pos; 63.5896; 288; 774
Player_1_Right_Hand_Pos; 63.5896; 987; 490
Player_1_Left_Foot_Pos; 63.5896; 472; 953
Player_1_Right_Foot_Pos; 63.5896; 987; 490
Player_1_Head_Pos; 63.6081; 803; 249
Player_1_Torso_Pos; 63.6081; 761; 735
Player_1_Left_Hand_Pos; 63.6081; 288; 774
Player_1_Right_Hand_Pos; 63.6081; 987; 490
Player_1_Left_Foot_Pos; 63.6081; 472; 958
Player_1_Right_Foot_Pos; 63.6081; 987; 490
Player_1_Head_Pos; 63.6206; 803; 249
Player_1_Torso_Pos; 63.6206; 761; 735
Player_1_Left_Hand_Pos; 63.6206; 288; 774
Player_1_Right_Hand_Pos; 63.6206; 987; 490
Player_1_Left_Foot_Pos; 63.6206; 472; 958
Player_1_Right_Foot_Pos; 63.6206; 987; 490
Player_1_Head_Pos; 63.6774; 803; 262
Player_1_Torso_Pos; 63.6774; 761; 735
Player_1_Left_Hand_Pos; 63.6774; 246; 923
Player_1_Right_Hand_Pos; 63.6774; 987; 490
Player_1_Left_Foot_Pos; 63.6774; 472; 958
Player_1_Right_Foot_Pos; 63.6774; 987; 490
Player_1_Head_Pos; 63.7233; 803; 258
Player_1_Torso_Pos; 63.7233; 761; 735
Player_1_Left_Hand_Pos; 63.7233; 246; 923
Player_1_Right_Hand_Pos; 63.7233; 987; 490
Player_1_Left_Foot_Pos; 63.7233; 472; 958
Player_1_Right_Foot_Pos; 63.7233; 987; 490
Player_1_Head_Pos; 63.7415; 803; 258
Player_1_Torso_Pos; 63.7415; 761; 735
Player_1_Left_Hand_Pos; 63.7415; 246; 923
Player_1_Right_Hand_Pos; 63.7415; 987; 490
Player_1_Left_Foot_Pos; 63.7415; 472; 958
Player_1_Right_Foot_Pos; 63.7415; 987; 490
Player_1_Head_Pos; 63.7689; 803; 258
Player_1_Torso_Pos; 63.7689; 761; 735
Player_1_Left_Hand_Pos; 63.7689; 246; 923
Player_1_Right_Hand_Pos; 63.7689; 987; 490
Player_1_Left_Foot_Pos; 63.7689; 472; 958
Player_1_Right_Foot_Pos; 63.7689; 987; 490
Player_1_Head_Pos; 63.8036; 803; 253
Player_1_Torso_Pos; 63.8036; 761; 735
Player_1_Left_Hand_Pos; 63.8036; 246; 918
Player_1_Right_Hand_Pos; 63.8036; 987; 490
Player_1_Left_Foot_Pos; 63.8036; 472; 958
Player_1_Right_Foot_Pos; 63.8036; 987; 490
Player_1_Head_Pos; 63.8209; 803; 253
Player_1_Torso_Pos; 63.8209; 761; 735
Player_1_Left_Hand_Pos; 63.8209; 246; 918
Player_1_Right_Hand_Pos; 63.8209; 987; 494
Player_1_Left_Foot_Pos; 63.8209; 472; 958
Player_1_Right_Foot_Pos; 63.8209; 987; 494
Player_1_Head_Pos; 63.873; 803; 249
Player_1_Torso_Pos; 63.873; 761; 735
Player_1_Left_Hand_Pos; 63.873; 288; 774
Player_1_Right_Hand_Pos; 63.873; 987; 490
Player_1_Left_Foot_Pos; 63.873; 472; 958
Player_1_Right_Foot_Pos; 63.873; 987; 490
Player_1_Head_Pos; 63.9026; 803; 249
Player_1_Torso_Pos; 63.9026; 761; 735
Player_1_Left_Hand_Pos; 63.9026; 288; 774
Player_1_Right_Hand_Pos; 63.9026; 987; 494
Player_1_Left_Foot_Pos; 63.9026; 472; 958
Player_1_Right_Foot_Pos; 63.9026; 987; 494
Player_1_Head_Pos; 63.9214; 803; 249
Player_1_Torso_Pos; 63.9214; 761; 735
Player_1_Left_Hand_Pos; 63.9214; 246; 918
Player_1_Right_Hand_Pos; 63.9214; 987; 490
Player_1_Left_Foot_Pos; 63.9214; 472; 958
Player_1_Right_Foot_Pos; 63.9214; 987; 490
Player_1_Head_Pos; 63.9711; 803; 249
Player_1_Torso_Pos; 63.9711; 761; 735
Player_1_Left_Hand_Pos; 63.9711; 288; 774
Player_1_Right_Hand_Pos; 63.9711; 987; 494
Player_1_Left_Foot_Pos; 63.9711; 472; 958
Player_1_Right_Foot_Pos; 63.9711; 987; 494
Player_1_Head_Pos; 64.0081; 803; 249
Player_1_Torso_Pos; 64.0081; 761; 735
Player_1_Left_Hand_Pos; 64.0081; 246; 918
Player_1_Right_Hand_Pos; 64.0081; 987; 494
Player_1_Left_Foot_Pos; 64.0081; 472; 958
Player_1_Right_Foot_Pos; 64.0081; 987; 494
Player_1_Head_Pos; 64.0213; 787; 271
Player_1_Torso_Pos; 64.0213; 761; 735
Player_1_Left_Hand_Pos; 64.0213; 246; 923
Player_1_Right_Hand_Pos; 64.0213; 987; 494
Player_1_Left_Foot_Pos; 64.0213; 472; 958
Player_1_Right_Foot_Pos; 64.0213; 987; 494
Player_1_Head_Pos; 64.071; 792; 266
Player_1_Torso_Pos; 64.071; 761; 735
Player_1_Left_Hand_Pos; 64.071; 246; 923
Player_1_Right_Hand_Pos; 64.071; 987; 494
Player_1_Left_Foot_Pos; 64.071; 472; 958
Player_1_Right_Foot_Pos; 64.071; 987; 494
Player_1_Head_Pos; 64.0894; 798; 253
Player_1_Torso_Pos; 64.0894; 761; 735
Player_1_Left_Hand_Pos; 64.0894; 246; 923
Player_1_Right_Hand_Pos; 64.0894; 987; 490
Player_1_Left_Foot_Pos; 64.0894; 472; 958
Player_1_Right_Foot_Pos; 64.0894; 987; 490
Player_1_Head_Pos; 64.1392; 798; 253
Player_1_Torso_Pos; 64.1392; 761; 735
Player_1_Left_Hand_Pos; 64.1392; 288; 774
Player_1_Right_Hand_Pos; 64.1392; 987; 494
Player_1_Left_Foot_Pos; 64.1392; 472; 958
Player_1_Right_Foot_Pos; 64.1392; 987; 494
Player_1_Head_Pos; 64.1858; 798; 249
Player_1_Torso_Pos; 64.1858; 761; 735
Player_1_Left_Hand_Pos; 64.1858; 246; 923
Player_1_Right_Hand_Pos; 64.1858; 987; 494
Player_1_Left_Foot_Pos; 64.1858; 472; 953
Player_1_Right_Foot_Pos; 64.1858; 987; 494
Player_1_Head_Pos; 64.2058; 798; 249
Player_1_Torso_Pos; 64.2058; 761; 735
Player_1_Left_Hand_Pos; 64.2058; 288; 774
Player_1_Right_Hand_Pos; 64.2058; 987; 494
Player_1_Left_Foot_Pos; 64.2058; 472; 958
Player_1_Right_Foot_Pos; 64.2058; 987; 494
Player_1_Head_Pos; 64.2212; 798; 249
Player_1_Torso_Pos; 64.2212; 761; 735
Player_1_Left_Hand_Pos; 64.2212; 246; 923
Player_1_Right_Hand_Pos; 64.2212; 987; 494
Player_1_Left_Foot_Pos; 64.2212; 472; 958
Player_1_Right_Foot_Pos; 64.2212; 987; 494
Player_1_Head_Pos; 64.2563; 798; 249
Player_1_Torso_Pos; 64.2563; 761; 735
Player_1_Left_Hand_Pos; 64.2563; 246; 918
Player_1_Right_Hand_Pos; 64.2563; 987; 494
Player_1_Left_Foot_Pos; 64.2563; 472; 958
Player_1_Right_Foot_Pos; 64.2563; 987; 494
Player_1_Head_Pos; 64.3084; 803; 249
Player_1_Torso_Pos; 64.3084; 761; 735
Player_1_Left_Hand_Pos; 64.3084; 246; 918
Player_1_Right_Hand_Pos; 64.3084; 987; 494
Player_1_Left_Foot_Pos; 64.3084; 472; 958
Player_1_Right_Foot_Pos; 64.3084; 987; 494
Player_1_Head_Pos; 64.3231; 803; 249
Player_1_Torso_Pos; 64.3231; 761; 735
Player_1_Left_Hand_Pos; 64.3231; 288; 774
Player_1_Right_Hand_Pos; 64.3231; 987; 494
Player_1_Left_Foot_Pos; 64.3231; 472; 953
Player_1_Right_Foot_Pos; 64.3231; 987; 494
Player_1_Head_Pos; 64.3704; 803; 249
Player_1_Torso_Pos; 64.3704; 761; 735
Player_1_Left_Hand_Pos; 64.3704; 288; 774
Player_1_Right_Hand_Pos; 64.3704; 992; 494
Player_1_Left_Foot_Pos; 64.3704; 472; 958
Player_1_Right_Foot_Pos; 64.3704; 992; 494
Player_1_Head_Pos; 64.4066; 803; 249
Player_1_Torso_Pos; 64.4066; 761; 735
Player_1_Left_Hand_Pos; 64.4066; 288; 774
Player_1_Right_Hand_Pos; 64.4066; 992; 494
Player_1_Left_Foot_Pos; 64.4066; 472; 958
Player_1_Right_Foot_Pos; 64.4066; 992; 494
Player_1_Head_Pos; 64.4227; 803; 249
Player_1_Torso_Pos; 64.4227; 761; 735
Player_1_Left_Hand_Pos; 64.4227; 288; 774
Player_1_Right_Hand_Pos; 64.4227; 992; 494
Player_1_Left_Foot_Pos; 64.4227; 472; 958
Player_1_Right_Foot_Pos; 64.4227; 992; 494
Player_1_Head_Pos; 64.4709; 803; 249
Player_1_Torso_Pos; 64.4709; 761; 735
Player_1_Left_Hand_Pos; 64.4709; 288; 774
Player_1_Right_Hand_Pos; 64.4709; 992; 494
Player_1_Left_Foot_Pos; 64.4709; 472; 958
Player_1_Right_Foot_Pos; 64.4709; 992; 494
Player_1_Head_Pos; 64.5175; 803; 249
Player_1_Torso_Pos; 64.5175; 761; 735
Player_1_Left_Hand_Pos; 64.5175; 246; 918
Player_1_Right_Hand_Pos; 64.5175; 992; 494
Player_1_Left_Foot_Pos; 64.5175; 472; 958
Player_1_Right_Foot_Pos; 64.5175; 992; 494
Player_1_Head_Pos; 64.5283; 803; 249
Player_1_Torso_Pos; 64.5283; 761; 735
Player_1_Left_Hand_Pos; 64.5283; 246; 918
Player_1_Right_Hand_Pos; 64.5283; 992; 494
Player_1_Left_Foot_Pos; 64.5283; 472; 958
Player_1_Right_Foot_Pos; 64.5283; 992; 494
Player_1_Head_Pos; 64.5766; 798; 266
Player_1_Torso_Pos; 64.5766; 761; 735
Player_1_Left_Hand_Pos; 64.5766; 246; 918
Player_1_Right_Hand_Pos; 64.5766; 992; 494
Player_1_Left_Foot_Pos; 64.5766; 472; 958
Player_1_Right_Foot_Pos; 64.5766; 992; 494
Player_1_Head_Pos; 64.6077; 798; 262
Player_1_Torso_Pos; 64.6077; 761; 735
Player_1_Left_Hand_Pos; 64.6077; 246; 918
Player_1_Right_Hand_Pos; 64.6077; 992; 494
Player_1_Left_Foot_Pos; 64.6077; 472; 958
Player_1_Right_Foot_Pos; 64.6077; 992; 494
Player_1_Head_Pos; 64.635; 798; 258
Player_1_Torso_Pos; 64.635; 761; 735
Player_1_Left_Hand_Pos; 64.635; 246; 918
Player_1_Right_Hand_Pos; 64.635; 992; 494
Player_1_Left_Foot_Pos; 64.635; 472; 958
Player_1_Right_Foot_Pos; 64.635; 992; 494
Player_1_Head_Pos; 64.6803; 798; 253
Player_1_Torso_Pos; 64.6803; 761; 735
Player_1_Left_Hand_Pos; 64.6803; 246; 918
Player_1_Right_Hand_Pos; 64.6803; 992; 494
Player_1_Left_Foot_Pos; 64.6803; 472; 958
Player_1_Right_Foot_Pos; 64.6803; 992; 494
Player_1_Head_Pos; 64.7086; 803; 253
Player_1_Torso_Pos; 64.7086; 761; 735
Player_1_Left_Hand_Pos; 64.7086; 288; 774
Player_1_Right_Hand_Pos; 64.7086; 992; 494
Player_1_Left_Foot_Pos; 64.7086; 472; 958
Player_1_Right_Foot_Pos; 64.7086; 992; 494
Player_1_Head_Pos; 64.7213; 803; 249
Player_1_Torso_Pos; 64.7213; 761; 735
Player_1_Left_Hand_Pos; 64.7213; 288; 774
Player_1_Right_Hand_Pos; 64.7213; 992; 494
Player_1_Left_Foot_Pos; 64.7213; 472; 958
Player_1_Right_Foot_Pos; 64.7213; 992; 494
Player_1_Head_Pos; 64.7542; 803; 249
Player_1_Torso_Pos; 64.7542; 761; 735
Player_1_Left_Hand_Pos; 64.7542; 288; 774
Player_1_Right_Hand_Pos; 64.7542; 992; 494
Player_1_Left_Foot_Pos; 64.7542; 472; 958
Player_1_Right_Foot_Pos; 64.7542; 992; 494
Player_1_Head_Pos; 64.8101; 803; 249
Player_1_Torso_Pos; 64.8101; 761; 735
Player_1_Left_Hand_Pos; 64.8101; 288; 774
Player_1_Right_Hand_Pos; 64.8101; 992; 494
Player_1_Left_Foot_Pos; 64.8101; 472; 958
Player_1_Right_Foot_Pos; 64.8101; 992; 494
Player_1_Head_Pos; 64.8215; 798; 262
Player_1_Torso_Pos; 64.8215; 761; 735
Player_1_Left_Hand_Pos; 64.8215; 246; 918
Player_1_Right_Hand_Pos; 64.8215; 992; 494
Player_1_Left_Foot_Pos; 64.8215; 472; 958
Player_1_Right_Foot_Pos; 64.8215; 992; 494
Player_1_Head_Pos; 64.8697; 798; 262
Player_1_Torso_Pos; 64.8697; 761; 735
Player_1_Left_Hand_Pos; 64.8697; 246; 918
Player_1_Right_Hand_Pos; 64.8697; 992; 494
Player_1_Left_Foot_Pos; 64.8697; 472; 958
Player_1_Right_Foot_Pos; 64.8697; 992; 494
Player_1_Head_Pos; 64.8878; 798; 258
Player_1_Torso_Pos; 64.8878; 761; 735
Player_1_Left_Hand_Pos; 64.8878; 246; 918
Player_1_Right_Hand_Pos; 64.8878; 992; 494
Player_1_Left_Foot_Pos; 64.8878; 472; 958
Player_1_Right_Foot_Pos; 64.8878; 992; 494
Player_1_Head_Pos; 64.944; 798; 258
Player_1_Torso_Pos; 64.944; 761; 735
Player_1_Left_Hand_Pos; 64.944; 288; 774
Player_1_Right_Hand_Pos; 64.944; 992; 494
Player_1_Left_Foot_Pos; 64.944; 472; 958
Player_1_Right_Foot_Pos; 64.944; 992; 494
