EVENT; TIME; ARG1; ARG2
Player_1_Left_Foot_Pos; 34.5947; 68; 647
Player_1_Right_Foot_Pos; 34.5947; 199; 376
Player_1_Head_Pos; 34.632; 152; 56
Player_1_Torso_Pos; 34.632; 173; 253
Player_1_Left_Hand_Pos; 34.632; 367; 345
Player_1_Right_Hand_Pos; 34.632; 157; 345
Player_1_Left_Foot_Pos; 34.632; 52; 691
Player_1_Right_Foot_Pos; 34.632; 157; 345
Player_1_Head_Pos; 34.6425; 152; 56
Player_1_Torso_Pos; 34.6425; 173; 253
Player_1_Left_Hand_Pos; 34.6425; 372; 345
Player_1_Right_Hand_Pos; 34.6425; 162; 354
Player_1_Left_Foot_Pos; 34.6425; 52; 691
Player_1_Right_Foot_Pos; 34.6425; 162; 354
Player_1_Head_Pos; 34.6754; 152; 56
Player_1_Torso_Pos; 34.6754; 168; 253
Player_1_Left_Hand_Pos; 34.6754; 367; 350
Player_1_Right_Hand_Pos; 34.6754; 220; 441
Player_1_Left_Foot_Pos; 34.6754; 47; 700
Player_1_Right_Foot_Pos; 34.6754; 220; 441
Player_1_Head_Pos; 34.7203; 152; 56
Player_1_Torso_Pos; 34.7203; 168; 253
Player_1_Left_Hand_Pos; 34.7203; 330; 350
Player_1_Right_Hand_Pos; 34.7203; 210; 433
Player_1_Left_Foot_Pos; 34.7203; 52; 669
Player_1_Right_Foot_Pos; 34.7203; 210; 433
Player_1_Head_Pos; 34.7592; 152; 56
Player_1_Torso_Pos; 34.7592; 168; 258
Player_1_Left_Hand_Pos; 34.7592; 372; 354
Player_1_Right_Hand_Pos; 34.7592; 215; 428
Player_1_Left_Foot_Pos; 34.7592; 47; 665
Player_1_Right_Foot_Pos; 34.7592; 215; 428
Player_1_Head_Pos; 34.7924; 147; 56
Player_1_Torso_Pos; 34.7924; 168; 266
Player_1_Left_Hand_Pos; 34.7924; 357; 358
Player_1_Right_Hand_Pos; 34.7924; 252; 437
Player_1_Left_Foot_Pos; 34.7924; 47; 647
Player_1_Right_Foot_Pos; 34.7924; 252; 437
Player_1_Head_Pos; 34.806; 147; 56
Player_1_Torso_Pos; 34.806; 152; 293
Player_1_Left_Hand_Pos; 34.806; 346; 354
Player_1_Right_Hand_Pos; 34.806; 204; 420
Player_1_Left_Foot_Pos; 34.806; 47; 643
Player_1_Right_Foot_Pos; 34.806; 204; 420
Player_1_Head_Pos; 34.8623; 147; 61
Player_1_Torso_Pos; 34.8623; 152; 301
Player_1_Left_Hand_Pos; 34.8623; 325; 350
Player_1_Right_Hand_Pos; 34.8623; 231; 437
Player_1_Left_Foot_Pos; 34.8623; 78; 595
Player_1_Right_Foot_Pos; 34.8623; 231; 437
Player_1_Head_Pos; 34.8991; 141; 61
Player_1_Torso_Pos; 34.8991; 136; 319
Player_1_Left_Hand_Pos; 34.8991; 315; 358
Player_1_Right_Hand_Pos; 34.8991; 215; 446
Player_1_Left_Foot_Pos; 34.8991; 78; 608
Player_1_Right_Foot_Pos; 34.8991; 215; 446
Player_1_Head_Pos; 34.9264; 141; 61
Player_1_Torso_Pos; 34.9264; 131; 323
Player_1_Left_Hand_Pos; 34.9264; 304; 345
Player_1_Right_Hand_Pos; 34.9264; 283; 446
Player_1_Left_Foot_Pos; 34.9264; 78; 608
Player_1_Right_Foot_Pos; 34.9264; 283; 446
Player_1_Head_Pos; 34.9598; 136; 65
Player_1_Torso_Pos; 34.9598; 131; 350
Player_1_Left_Hand_Pos; 34.9598; 309; 354
Player_1_Right_Hand_Pos; 34.9598; 294; 437
Player_1_Left_Foot_Pos; 34.9598; 31; 490
Player_1_Right_Foot_Pos; 34.9598; 294; 437
Player_1_Head_Pos; 34.9806; 136; 65
Player_1_Torso_Pos; 34.9806; 126; 354
Player_1_Left_Hand_Pos; 34.9806; 304; 354
Player_1_Right_Hand_Pos; 34.9806; 309; 398
Player_1_Left_Foot_Pos; 34.9806; 21; 494
Player_1_Right_Foot_Pos; 34.9806; 309; 398
Player_1_Head_Pos; 35.0114; 126; 70
Player_1_Torso_Pos; 35.0114; 126; 354
Player_1_Left_Hand_Pos; 35.0114; 299; 363
Player_1_Right_Hand_Pos; 35.0114; 304; 389
Player_1_Left_Foot_Pos; 35.0114; 15; 503
Player_1_Right_Foot_Pos; 35.0114; 304; 389
Player_1_Head_Pos; 35.0635; 120; 74
Player_1_Torso_Pos; 35.0635; 126; 358
Player_1_Left_Hand_Pos; 35.0635; 294; 371
Player_1_Right_Hand_Pos; 35.0635; 309; 415
Player_1_Left_Foot_Pos; 35.0635; 10; 503
Player_1_Right_Foot_Pos; 35.0635; 309; 415
Player_1_Head_Pos; 35.0725; 115; 126
Player_1_Torso_Pos; 35.0725; 120; 358
Player_1_Left_Hand_Pos; 35.0725; 294; 371
Player_1_Right_Hand_Pos; 35.0725; 346; 415
Player_1_Left_Foot_Pos; 35.0725; 10; 503
Player_1_Right_Foot_Pos; 35.0725; 346; 415
Player_1_Head_Pos; 35.1203; 110; 131
Player_1_Torso_Pos; 35.1203; 120; 363
Player_1_Left_Hand_Pos; 35.1203; 288; 371
Player_1_Right_Hand_Pos; 35.1203; 346; 406
Player_1_Left_Foot_Pos; 35.1203; 21; 498
Player_1_Right_Foot_Pos; 35.1203; 346; 406
Player_1_Head_Pos; 35.1605; 99; 131
Player_1_Torso_Pos; 35.1605; 105; 371
Player_1_Left_Hand_Pos; 35.1605; 257; 354
Player_1_Right_Hand_Pos; 35.1605; 320; 424
Player_1_Left_Foot_Pos; 35.1605; 10; 490
Player_1_Right_Foot_Pos; 35.1605; 320; 424
Player_1_Head_Pos; 35.1946; 89; 100
Player_1_Torso_Pos; 35.1946; 94; 358
Player_1_Left_Hand_Pos; 35.1946; 99; 415
Player_1_Right_Hand_Pos; 35.1946; 157; 450
Player_1_Left_Foot_Pos; 35.1946; -5; 472
Player_1_Right_Foot_Pos; 35.1946; 157; 450
Player_1_Head_Pos; 35.2061; 84; 131
Player_1_Torso_Pos; 35.2061; 94; 371
Player_1_Left_Hand_Pos; 35.2061; 99; 437
Player_1_Right_Hand_Pos; 35.2061; 147; 472
Player_1_Left_Foot_Pos; 35.2061; 0; 494
Player_1_Right_Foot_Pos; 35.2061; 147; 472
Player_1_Head_Pos; 35.2759; 105; 179
Player_1_Torso_Pos; 35.2759; 94; 393
Player_1_Left_Hand_Pos; 35.2759; 120; 428
Player_1_Right_Hand_Pos; 35.2759; 42; 538
Player_1_Left_Foot_Pos; 35.2759; 0; 507
Player_1_Right_Foot_Pos; 35.2759; 42; 538
Player_1_Head_Pos; 35.3077; 105; 192
Player_1_Torso_Pos; 35.3077; 99; 371
Player_1_Left_Hand_Pos; 35.3077; 120; 428
Player_1_Right_Hand_Pos; 35.3077; 42; 542
Player_1_Left_Foot_Pos; 35.3077; -15; 686
Player_1_Right_Foot_Pos; 35.3077; 42; 542
Player_1_Head_Pos; 35.3415; 105; 223
Player_1_Torso_Pos; 35.3415; 99; 371
Player_1_Left_Hand_Pos; 35.3415; 136; 463
Player_1_Right_Hand_Pos; 35.3415; 42; 542
Player_1_Left_Foot_Pos; 35.3415; -26; 686
Player_1_Right_Foot_Pos; 35.3415; 42; 542
Player_1_Head_Pos; 35.3921; 105; 218
Player_1_Torso_Pos; 35.3921; 105; 406
Player_1_Left_Hand_Pos; 35.3921; 136; 459
Player_1_Right_Hand_Pos; 35.3921; 42; 542
Player_1_Left_Foot_Pos; 35.3921; -36; 726
Player_1_Right_Foot_Pos; 35.3921; 42; 542
Player_1_Head_Pos; 35.4123; 99; 223
Player_1_Torso_Pos; 35.4123; 105; 406
Player_1_Left_Hand_Pos; 35.4123; 183; 398
Player_1_Right_Hand_Pos; 35.4123; 42; 546
Player_1_Left_Foot_Pos; 35.4123; -36; 726
Player_1_Right_Foot_Pos; 35.4123; 42; 546
Player_1_Head_Pos; 35.4599; 99; 223
Player_1_Torso_Pos; 35.4599; 105; 406
Player_1_Left_Hand_Pos; 35.4599; 189; 393
Player_1_Right_Hand_Pos; 35.4599; 42; 546
Player_1_Left_Foot_Pos; 35.4599; -36; 726
Player_1_Right_Foot_Pos; 35.4599; 42; 546
Player_1_Head_Pos; 35.4762; 99; 227
Player_1_Torso_Pos; 35.4762; 99; 411
Player_1_Left_Hand_Pos; 35.4762; 189; 393
Player_1_Right_Hand_Pos; 35.4762; 42; 546
Player_1_Left_Foot_Pos; 35.4762; -31; 721
Player_1_Right_Foot_Pos; 35.4762; 42; 546
Player_1_Head_Pos; 35.5236; 94; 227
Player_1_Torso_Pos; 35.5236; 47; 424
Player_1_Left_Hand_Pos; 35.5236; 189; 389
Player_1_Right_Hand_Pos; 35.5236; 42; 546
Player_1_Left_Foot_Pos; 35.5236; -21; 525
Player_1_Right_Foot_Pos; 35.5236; 42; 546
Player_1_Head_Pos; 35.5611; 94; 227
Player_1_Torso_Pos; 35.5611; 110; 385
Player_1_Left_Hand_Pos; 35.5611; 173; 380
Player_1_Right_Hand_Pos; 35.5611; 42; 546
Player_1_Left_Foot_Pos; 35.5611; -68; 665
Player_1_Right_Foot_Pos; 35.5611; 42; 546
Player_1_Head_Pos; 35.5933; 94; 231
Player_1_Torso_Pos; 35.5933; 110; 389
Player_1_Left_Hand_Pos; 35.5933; 168; 380
Player_1_Right_Hand_Pos; 35.5933; 42; 546
Player_1_Left_Foot_Pos; 35.5933; -68; 660
Player_1_Right_Foot_Pos; 35.5933; 42; 546
Player_1_Head_Pos; 35.6269; 94; 231
Player_1_Torso_Pos; 35.6269; 110; 389
Player_1_Left_Hand_Pos; 35.6269; 168; 363
Player_1_Right_Hand_Pos; 35.6269; 42; 546
Player_1_Left_Foot_Pos; 35.6269; -78; 673
Player_1_Right_Foot_Pos; 35.6269; 42; 546
Player_1_Head_Pos; 35.6643; 89; 231
Player_1_Torso_Pos; 35.6643; 110; 441
Player_1_Left_Hand_Pos; 35.6643; 183; 376
Player_1_Right_Hand_Pos; 35.6643; 42; 546
Player_1_Left_Foot_Pos; 35.6643; -57; 739
Player_1_Right_Foot_Pos; 35.6643; 42; 546
Player_1_Head_Pos; 35.6945; 89; 231
Player_1_Torso_Pos; 35.6945; 120; 406
Player_1_Left_Hand_Pos; 35.6945; 168; 367
Player_1_Right_Hand_Pos; 35.6945; 42; 546
Player_1_Left_Foot_Pos; 35.6945; -105; 665
Player_1_Right_Foot_Pos; 35.6945; 42; 546
Player_1_Head_Pos; 35.7075; 89; 231
Player_1_Torso_Pos; 35.7075; 120; 441
Player_1_Left_Hand_Pos; 35.7075; 162; 371
Player_1_Right_Hand_Pos; 35.7075; 42; 546
Player_1_Left_Foot_Pos; 35.7075; -99; 735
Player_1_Right_Foot_Pos; 35.7075; 42; 546
Player_1_Head_Pos; 35.7434; 89; 231
Player_1_Torso_Pos; 35.7434; 120; 441
Player_1_Left_Hand_Pos; 35.7434; 157; 371
Player_1_Right_Hand_Pos; 35.7434; 42; 546
Player_1_Left_Foot_Pos; 35.7434; -94; 730
Player_1_Right_Foot_Pos; 35.7434; 42; 546
Player_1_Head_Pos; 35.7741; 89; 231
Player_1_Torso_Pos; 35.7741; 105; 376
Player_1_Left_Hand_Pos; 35.7741; 157; 376
Player_1_Right_Hand_Pos; 35.7741; 47; 533
Player_1_Left_Foot_Pos; 35.7741; -84; 665
Player_1_Right_Foot_Pos; 35.7741; 47; 533
Player_1_Head_Pos; 35.8211; 84; 231
Player_1_Torso_Pos; 35.8211; 99; 376
Player_1_Left_Hand_Pos; 35.8211; 157; 376
Player_1_Right_Hand_Pos; 35.8211; 47; 533
Player_1_Left_Foot_Pos; 35.8211; -52; 660
Player_1_Right_Foot_Pos; 35.8211; 47; 533
Player_1_Head_Pos; 35.8448; 84; 231
Player_1_Torso_Pos; 35.8448; 105; 411
Player_1_Left_Hand_Pos; 35.8448; 157; 376
Player_1_Right_Hand_Pos; 35.8448; 47; 533
Player_1_Left_Foot_Pos; 35.8448; -57; 704
Player_1_Right_Foot_Pos; 35.8448; 47; 533
Player_1_Head_Pos; 35.8868; 89; 231
Player_1_Torso_Pos; 35.8868; 110; 411
Player_1_Left_Hand_Pos; 35.8868; 157; 376
Player_1_Right_Hand_Pos; 35.8868; 47; 533
Player_1_Left_Foot_Pos; 35.8868; -68; 700
Player_1_Right_Foot_Pos; 35.8868; 47; 533
Player_1_Head_Pos; 35.9115; 84; 231
Player_1_Torso_Pos; 35.9115; 99; 398
Player_1_Left_Hand_Pos; 35.9115; 157; 371
Player_1_Right_Hand_Pos; 35.9115; 47; 533
Player_1_Left_Foot_Pos; 35.9115; -52; 660
Player_1_Right_Foot_Pos; 35.9115; 47; 533
Player_1_Head_Pos; 35.9448; 84; 231
Player_1_Torso_Pos; 35.9448; 110; 415
Player_1_Left_Hand_Pos; 35.9448; 157; 371
Player_1_Right_Hand_Pos; 35.9448; 42; 511
Player_1_Left_Foot_Pos; 35.9448; -99; 700
Player_1_Right_Foot_Pos; 35.9448; 42; 511
Player_1_Head_Pos; 35.9806; 84; 231
Player_1_Torso_Pos; 35.9806; 120; 385
Player_1_Left_Hand_Pos; 35.9806; 157; 371
Player_1_Right_Hand_Pos; 35.9806; 42; 511
Player_1_Left_Foot_Pos; 35.9806; -84; 656
Player_1_Right_Foot_Pos; 35.9806; 42; 511
Player_1_Head_Pos; 36.0107; 84; 231
Player_1_Torso_Pos; 36.0107; 63; 415
Player_1_Left_Hand_Pos; 36.0107; 141; 363
Player_1_Right_Hand_Pos; 36.0107; 36; 520
Player_1_Left_Foot_Pos; 36.0107; -10; 529
Player_1_Right_Foot_Pos; 36.0107; 36; 520
Player_1_Head_Pos; 36.0418; 78; 227
Player_1_Torso_Pos; 36.0418; 52; 411
Player_1_Left_Hand_Pos; 36.0418; 173; 367
Player_1_Right_Hand_Pos; 36.0418; 10; 503
Player_1_Left_Foot_Pos; 36.0418; -10; 525
Player_1_Right_Foot_Pos; 36.0418; 10; 503
FOUND_PIECE; 44.2632; 0; 0
KEYBOARD_SPACESHIP_MOUNTED; 56.5227; 1; 0
SPACESHIP_FINNISHED; 56.5388; 0; 0
Player_1_Head_Pos; 58.695; 735; 109
Player_1_Torso_Pos; 58.695; 787; 669
Player_1_Left_Hand_Pos; 58.695; 262; 726
Player_1_Right_Hand_Pos; 58.695; 1170; 774
Player_1_Left_Foot_Pos; 58.695; 451; 866
Player_1_Right_Foot_Pos; 58.695; 1170; 774
Player_1_Head_Pos; 58.7413; 735; 113
Player_1_Torso_Pos; 58.7413; 792; 682
Player_1_Left_Hand_Pos; 58.7413; 246; 800
Player_1_Right_Hand_Pos; 58.7413; 1176; 800
Player_1_Left_Foot_Pos; 58.7413; 126; 1588
Player_1_Right_Foot_Pos; 58.7413; 1176; 800
Player_1_Head_Pos; 58.7756; 750; 140
Player_1_Torso_Pos; 58.7756; 803; 708
Player_1_Left_Hand_Pos; 58.7756; 236; 866
Player_1_Right_Hand_Pos; 58.7756; 1191; 822
Player_1_Left_Foot_Pos; 58.7756; 157; 1693
Player_1_Right_Foot_Pos; 58.7756; 1191; 822
Player_1_Head_Pos; 58.7969; 761; 148
Player_1_Torso_Pos; 58.7969; 808; 704
Player_1_Left_Hand_Pos; 58.7969; 236; 861
Player_1_Right_Hand_Pos; 58.7969; 1191; 822
Player_1_Left_Foot_Pos; 58.7969; 147; 1706
Player_1_Right_Foot_Pos; 58.7969; 1191; 822
Player_1_Head_Pos; 58.8507; 771; 140
Player_1_Torso_Pos; 58.8507; 813; 686
Player_1_Left_Hand_Pos; 58.8507; 225; 813
Player_1_Right_Hand_Pos; 58.8507; 1197; 800
Player_1_Left_Foot_Pos; 58.8507; 341; 861
Player_1_Right_Foot_Pos; 58.8507; 1197; 800
Player_1_Head_Pos; 58.8664; 782; 122
Player_1_Torso_Pos; 58.8664; 824; 651
Player_1_Left_Hand_Pos; 58.8664; 231; 761
Player_1_Right_Hand_Pos; 58.8664; 1197; 770
Player_1_Left_Foot_Pos; 58.8664; 330; 831
Player_1_Right_Foot_Pos; 58.8664; 1197; 770
Player_1_Head_Pos; 58.934; 798; 109
Player_1_Torso_Pos; 58.934; 834; 638
Player_1_Left_Hand_Pos; 58.934; 246; 713
Player_1_Right_Hand_Pos; 58.934; 1207; 739
Player_1_Left_Foot_Pos; 58.934; 315; 743
Player_1_Right_Foot_Pos; 58.934; 1207; 739
Player_1_Head_Pos; 58.9484; 808; 105
Player_1_Torso_Pos; 58.9484; 845; 625
Player_1_Left_Hand_Pos; 58.9484; 246; 704
Player_1_Right_Hand_Pos; 58.9484; 1212; 735
Player_1_Left_Foot_Pos; 58.9484; 288; 730
Player_1_Right_Foot_Pos; 58.9484; 1212; 735
Player_1_Head_Pos; 58.9704; 819; 100
Player_1_Torso_Pos; 58.9704; 855; 630
Player_1_Left_Hand_Pos; 58.9704; 246; 700
Player_1_Right_Hand_Pos; 58.9704; 1233; 756
Player_1_Left_Foot_Pos; 58.9704; 288; 730
Player_1_Right_Foot_Pos; 58.9704; 1233; 756
Player_1_Head_Pos; 59.0192; 834; 105
Player_1_Torso_Pos; 59.0192; 861; 638
Player_1_Left_Hand_Pos; 59.0192; 241; 704
Player_1_Right_Hand_Pos; 59.0192; 1239; 774
Player_1_Left_Foot_Pos; 59.0192; 283; 761
Player_1_Right_Foot_Pos; 59.0192; 1239; 774
Player_1_Head_Pos; 59.0524; 840; 118
Player_1_Torso_Pos; 59.0524; 871; 660
Player_1_Left_Hand_Pos; 59.0524; 257; 708
Player_1_Right_Hand_Pos; 59.0524; 1281; 822
Player_1_Left_Foot_Pos; 59.0524; 325; 805
Player_1_Right_Foot_Pos; 59.0524; 1281; 822
Player_1_Head_Pos; 59.0835; 855; 148
Player_1_Torso_Pos; 59.0835; 876; 678
Player_1_Left_Hand_Pos; 59.0835; 257; 713
Player_1_Right_Hand_Pos; 59.0835; 1333; 840
Player_1_Left_Foot_Pos; 59.0835; 294; 791
Player_1_Right_Foot_Pos; 59.0835; 1333; 840
Player_1_Head_Pos; 59.0917; 861; 148
Player_1_Torso_Pos; 59.0917; 882; 678
Player_1_Left_Hand_Pos; 59.0917; 241; 713
Player_1_Right_Hand_Pos; 59.0917; 1386; 853
Player_1_Left_Foot_Pos; 59.0917; 278; 783
Player_1_Right_Foot_Pos; 59.0917; 1386; 853
Player_1_Head_Pos; 59.1407; 866; 144
Player_1_Torso_Pos; 59.1407; 882; 678
Player_1_Left_Hand_Pos; 59.1407; 220; 700
Player_1_Right_Hand_Pos; 59.1407; 1449; 853
Player_1_Left_Foot_Pos; 59.1407; 257; 778
Player_1_Right_Foot_Pos; 59.1407; 1449; 853
Player_1_Head_Pos; 59.1604; 876; 135
Player_1_Torso_Pos; 59.1604; 887; 665
Player_1_Left_Hand_Pos; 59.1604; 215; 686
Player_1_Right_Hand_Pos; 59.1604; 1501; 840
Player_1_Left_Foot_Pos; 59.1604; 252; 761
Player_1_Right_Foot_Pos; 59.1604; 1501; 840
Player_1_Head_Pos; 59.2159; 887; 118
Player_1_Torso_Pos; 59.2159; 897; 651
Player_1_Left_Hand_Pos; 59.2159; 199; 665
Player_1_Right_Hand_Pos; 59.2159; 1538; 822
Player_1_Left_Foot_Pos; 59.2159; 231; 730
Player_1_Right_Foot_Pos; 59.2159; 1538; 822
Player_1_Head_Pos; 59.2284; 897; 109
Player_1_Torso_Pos; 59.2284; 903; 638
Player_1_Left_Hand_Pos; 59.2284; 189; 647
Player_1_Right_Hand_Pos; 59.2284; 1569; 805
Player_1_Left_Foot_Pos; 59.2284; 231; 717
Player_1_Right_Foot_Pos; 59.2284; 1569; 805
Player_1_Head_Pos; 59.2595; 897; 105
Player_1_Torso_Pos; 59.2595; 908; 634
Player_1_Left_Hand_Pos; 59.2595; 189; 638
Player_1_Right_Hand_Pos; 59.2595; 1585; 783
Player_1_Left_Foot_Pos; 59.2595; 236; 713
Player_1_Right_Foot_Pos; 59.2595; 1585; 783
Player_1_Head_Pos; 59.3237; 903; 105
Player_1_Torso_Pos; 59.3237; 908; 634
Player_1_Left_Hand_Pos; 59.3237; 183; 643
Player_1_Right_Hand_Pos; 59.3237; 1596; 756
Player_1_Left_Foot_Pos; 59.3237; 372; 805
Player_1_Right_Foot_Pos; 59.3237; 1596; 756
Player_1_Head_Pos; 59.3475; 913; 109
Player_1_Torso_Pos; 59.3475; 913; 643
Player_1_Left_Hand_Pos; 59.3475; 183; 651
Player_1_Right_Hand_Pos; 59.3475; 1596; 748
Player_1_Left_Foot_Pos; 59.3475; 635; 1745
Player_1_Right_Foot_Pos; 59.3475; 1596; 748
Player_1_Head_Pos; 59.3879; 918; 118
Player_1_Torso_Pos; 59.3879; 918; 647
Player_1_Left_Hand_Pos; 59.3879; 183; 651
Player_1_Right_Hand_Pos; 59.3879; 1596; 730
Player_1_Left_Foot_Pos; 59.3879; 866; 1767
Player_1_Right_Foot_Pos; 59.3879; 1596; 730
Player_1_Head_Pos; 59.397; 924; 118
Player_1_Torso_Pos; 59.397; 924; 647
Player_1_Left_Hand_Pos; 59.397; 199; 643
Player_1_Right_Hand_Pos; 59.397; 1596; 721
Player_1_Left_Foot_Pos; 59.397; 845; 1785
Player_1_Right_Foot_Pos; 59.397; 1596; 721
Player_1_Head_Pos; 59.4283; 924; 122
Player_1_Torso_Pos; 59.4283; 924; 647
Player_1_Left_Hand_Pos; 59.4283; 215; 634
Player_1_Right_Hand_Pos; 59.4283; 1596; 704
Player_1_Left_Foot_Pos; 59.4283; 745; 1789
Player_1_Right_Foot_Pos; 59.4283; 1596; 704
Player_1_Head_Pos; 59.4627; 929; 122
Player_1_Torso_Pos; 59.4627; 934; 647
Player_1_Left_Hand_Pos; 59.4627; 236; 616
Player_1_Right_Hand_Pos; 59.4627; 1596; 686
Player_1_Left_Foot_Pos; 59.4627; 777; 1780
Player_1_Right_Foot_Pos; 59.4627; 1596; 686
Player_1_Head_Pos; 59.4934; 939; 118
Player_1_Torso_Pos; 59.4934; 939; 643
Player_1_Left_Hand_Pos; 59.4934; 257; 599
Player_1_Right_Hand_Pos; 59.4934; 1596; 673
Player_1_Left_Foot_Pos; 59.4934; 960; 1719
Player_1_Right_Foot_Pos; 59.4934; 1596; 673
Player_1_Head_Pos; 59.5251; 945; 113
Player_1_Torso_Pos; 59.5251; 939; 634
Player_1_Left_Hand_Pos; 59.5251; 278; 595
Player_1_Right_Hand_Pos; 59.5251; 1596; 669
Player_1_Left_Foot_Pos; 59.5251; 939; 1684
Player_1_Right_Foot_Pos; 59.5251; 1596; 669
Player_1_Head_Pos; 59.5654; 950; 109
Player_1_Torso_Pos; 59.5654; 945; 634
Player_1_Left_Hand_Pos; 59.5654; 299; 595
Player_1_Right_Hand_Pos; 59.5654; 1590; 665
Player_1_Left_Foot_Pos; 59.5654; 929; 1658
Player_1_Right_Foot_Pos; 59.5654; 1590; 665
Player_1_Head_Pos; 59.5953; 955; 113
Player_1_Torso_Pos; 59.5953; 945; 634
Player_1_Left_Hand_Pos; 59.5953; 325; 603
Player_1_Right_Hand_Pos; 59.5953; 1590; 665
Player_1_Left_Foot_Pos; 59.5953; 745; 1675
Player_1_Right_Foot_Pos; 59.5953; 1590; 665
Player_1_Head_Pos; 59.6465; 960; 113
Player_1_Torso_Pos; 59.6465; 950; 638
Player_1_Left_Hand_Pos; 59.6465; 346; 616
Player_1_Right_Hand_Pos; 59.6465; 1580; 673
Player_1_Left_Foot_Pos; 59.6465; 1044; 1671
Player_1_Right_Foot_Pos; 59.6465; 1580; 673
Player_1_Head_Pos; 59.6676; 971; 118
Player_1_Torso_Pos; 59.6676; 955; 638
Player_1_Left_Hand_Pos; 59.6676; 372; 625
Player_1_Right_Hand_Pos; 59.6676; 1569; 682
Player_1_Left_Foot_Pos; 59.6676; 1029; 1671
Player_1_Right_Foot_Pos; 59.6676; 1569; 682
Player_1_Head_Pos; 59.7076; 971; 118
Player_1_Torso_Pos; 59.7076; 960; 638
Player_1_Left_Hand_Pos; 59.7076; 393; 634
Player_1_Right_Hand_Pos; 59.7076; 1548; 691
Player_1_Left_Foot_Pos; 59.7076; 687; 1666
Player_1_Right_Foot_Pos; 59.7076; 1548; 691
Player_1_Head_Pos; 59.7267; 976; 118
Player_1_Torso_Pos; 59.7267; 960; 634
Player_1_Left_Hand_Pos; 59.7267; 414; 638
Player_1_Right_Hand_Pos; 59.7267; 1538; 695
Player_1_Left_Foot_Pos; 59.7267; 682; 1658
Player_1_Right_Foot_Pos; 59.7267; 1538; 695
Player_1_Head_Pos; 59.7813; 981; 118
Player_1_Torso_Pos; 59.7813; 966; 634
Player_1_Left_Hand_Pos; 59.7813; 430; 638
Player_1_Right_Hand_Pos; 59.7813; 1527; 695
Player_1_Left_Foot_Pos; 59.7813; 672; 1649
Player_1_Right_Foot_Pos; 59.7813; 1527; 695
Player_1_Head_Pos; 59.7952; 987; 118
Player_1_Torso_Pos; 59.7952; 971; 634
Player_1_Left_Hand_Pos; 59.7952; 446; 643
Player_1_Right_Hand_Pos; 59.7952; 1522; 700
Player_1_Left_Foot_Pos; 59.7952; 666; 1645
Player_1_Right_Foot_Pos; 59.7952; 1522; 700
Player_1_Head_Pos; 59.8477; 987; 118
Player_1_Torso_Pos; 59.8477; 971; 634
Player_1_Left_Hand_Pos; 59.8477; 477; 647
Player_1_Right_Hand_Pos; 59.8477; 1506; 695
Player_1_Left_Foot_Pos; 59.8477; 682; 1640
Player_1_Right_Foot_Pos; 59.8477; 1506; 695
Player_1_Head_Pos; 59.8638; 992; 118
Player_1_Torso_Pos; 59.8638; 976; 634
Player_1_Left_Hand_Pos; 59.8638; 488; 647
Player_1_Right_Hand_Pos; 59.8638; 1501; 695
Player_1_Left_Foot_Pos; 59.8638; 682; 1636
Player_1_Right_Foot_Pos; 59.8638; 1501; 695
Player_1_Head_Pos; 59.9172; 997; 118
Player_1_Torso_Pos; 59.9172; 981; 634
Player_1_Left_Hand_Pos; 59.9172; 498; 651
Player_1_Right_Hand_Pos; 59.9172; 1491; 691
Player_1_Left_Foot_Pos; 59.9172; 682; 1636
Player_1_Right_Foot_Pos; 59.9172; 1491; 691
Player_1_Head_Pos; 59.9259; 997; 122
Player_1_Torso_Pos; 59.9259; 981; 634
Player_1_Left_Hand_Pos; 59.9259; 509; 656
Player_1_Right_Hand_Pos; 59.9259; 1485; 691
Player_1_Left_Foot_Pos; 59.9259; 682; 1636
Player_1_Right_Foot_Pos; 59.9259; 1485; 691
Player_1_Head_Pos; 59.9413; 997; 122
Player_1_Torso_Pos; 59.9413; 987; 634
Player_1_Left_Hand_Pos; 59.9413; 525; 660
Player_1_Right_Hand_Pos; 59.9413; 1480; 686
Player_1_Left_Foot_Pos; 59.9413; 666; 1631
Player_1_Right_Foot_Pos; 59.9413; 1480; 686
Player_1_Head_Pos; 60.0224; 1002; 122
Player_1_Torso_Pos; 60.0224; 987; 634
Player_1_Left_Hand_Pos; 60.0224; 535; 665
Player_1_Right_Hand_Pos; 60.0224; 1475; 686
Player_1_Left_Foot_Pos; 60.0224; 656; 1631
Player_1_Right_Foot_Pos; 60.0224; 1475; 686
Player_1_Head_Pos; 60.0308; 1002; 122
Player_1_Torso_Pos; 60.0308; 987; 634
Player_1_Left_Hand_Pos; 60.0308; 551; 673
Player_1_Right_Hand_Pos; 60.0308; 1470; 686
Player_1_Left_Foot_Pos; 60.0308; 645; 1631
Player_1_Right_Foot_Pos; 60.0308; 1470; 686
Player_1_Head_Pos; 60.0506; 1002; 122
Player_1_Torso_Pos; 60.0506; 992; 634
Player_1_Left_Hand_Pos; 60.0506; 561; 678
Player_1_Right_Hand_Pos; 60.0506; 1464; 682
Player_1_Left_Foot_Pos; 60.0506; 635; 1627
Player_1_Right_Foot_Pos; 60.0506; 1464; 682
Player_1_Head_Pos; 60.1094; 1002; 122
Player_1_Torso_Pos; 60.1094; 992; 634
